"id","alat","alon","address","district","plz","educational","topics","languages","name","type","parent","parentType","mo_o","mo_c","tu_o","tu_c","we_o","we_c","th_o","th_c","fr_o","fr_c","all","over","under"
"265","52.48138","13.35346","Ebersstr. 19","Schöneberg","10827","","","","Kita Ebersstr. 19/Kitas Süd-West","0","709","0","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","119","86","33"
"538279","52.47938","13.35033","Ebersstr. 68","Schöneberg","10827","2","2","","Kita Ebersstraße","0","722","1","07:30","16:30","07:30","16:30","07:30","16:30","07:30","16:30","07:30","16:30","17","12","5"
"552329","52.54756","13.40301","Korsörer Str. 19","Prenzlauer Berg","10437","","","","Kita Edgar Berlin","0","910","1","0","0","0","0","0","0","0","0","0","0","21","null","null"
"719229","52.54399","13.42184","Dunckerstr. 74","Prenzlauer Berg","10439","","","","Kita Edgar Berlin","0","910","1","0","0","0","0","0","0","0","0","0","0","25","null","null"
"2340","52.55611","13.34879","Edinburger Str. 38","Wedding","13349","2","","","Kita Edinburger Str. 38/Kigä City","0","37","0","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","39","35","4"
"465","52.59359","13.32889","Eichborndamm 272","Wittenau","13437","2","2","","Kita Eichborndamm","0","23","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","95","65","30"
"2187","52.54438","13.48666","Roedernstr. 14","Alt-Hohenschönhausen","13053","2","","","Kita Eichhörnchen","0","911","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","49","29","20"
"2766","52.43366","13.70303","Fürstenwalder Allee 182","Rahnsdorf","12589","1","2","","KITA Eichkater","0","531","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","110","87","23"
"2113","52.55711","13.42558","Eschengraben 49","Pankow","13189","2","1|4","","Kita EigenSinn","0","912","1","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","185","145","40"
"2801","52.51983","13.58057","Lubminer Str. 37A","Hellersdorf","12619","0","2|4","","Kita Eigensinn","0","686","1","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","25","15","10"
"298179","52.57784","13.39587","Hermann-Hesse-Str. 45 - 47","Niederschönhausen","13156","2","1","","Kita Eins","0","913","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","136","86","50"
"103129","52.5037873","13.3149268","Wielandstr. 13","Charlottenburg","10707","18","5","4","Kita el caracol ","0","488","1","07:30","16:30","07:30","16:30","07:30","16:30","07:30","16:30","07:30","16:30","41","25","16"
"1116","52.48449","13.3256","Straße am Schoelerpark 32","Wilmersdorf","10715","","5","4","Kita el caracol","0","488","1","07:30","16:30","07:30","16:30","07:30","16:30","07:30","16:30","07:30","16:30","82","57","25"
"1799","52.49612","13.31202","Zähringerstr. 14","Wilmersdorf","10707","","5","4","Kita el caracol","0","488","1","07:30","16:30","07:30","16:30","07:30","16:30","07:30","16:30","07:30","16:30","47","34","13"
"2678","52.49632","13.32218","Pfalzburger Str. 14","Wilmersdorf","10719","","5","4","Kita el caracol","0","488","1","07:30","16:30","07:30","16:30","07:30","16:30","07:30","16:30","07:30","16:30","45","28","17"
"474129","52.51671","13.46389","Rigaer Str. 79","Friedrichshain","10247","18","","4","Kita El jardin de Federico","0","24","1","08:00","17:00","08:00","17:00","08:00","17:00","08:00","17:00","08:00","17:00","32","20","12"
"783229","52.55086","13.45709","Pistoriusstr. 6","Weißensee","13086","","","4","Kita El mundo de los ninòs","0","914","1","0","0","0","0","0","0","0","0","0","0","60","null","null"
"451129","52.52861","13.31903","Huttenstr. 21","Moabit","10553","2","","","Kita Elfenbein","0","915","1","08:00","17:00","08:00","17:00","08:00","17:00","08:00","17:00","08:00","17:00","35","25","10"
"774229","52.54087","13.24284","Gorgasring 15","Haselhorst","13599","","","","Kita Elfenbein Haselhorst","0","915","1","0","0","0","0","0","0","0","0","0","0","70","null","null"
"568229","52.55656","13.20893","Streitstr. 9 - 11","Hakenfelde","13587","","","","Kita Elfenbein Spandau","0","915","1","0","0","0","0","0","0","0","0","0","0","50","null","null"
"797279","52.53224","13.32677","Rostocker Str. 28","Moabit","10553","3","","","Kita Elfenblume","0","916","1","0","0","0","0","0","0","0","0","0","0","25","null","null"
"118","52.54064","13.4207","Göhrener Str. 11","Prenzlauer Berg","10437","","","","Kita Elias","0","498","4","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","46","46","0"
"717229","52.45018","13.43687","Britzer Damm 146","Britz","12347","2","3","","Kita Elif und Emil","0","329","1","07:30","16:30","07:30","16:30","07:30","16:30","07:30","16:30","07:30","16:30","70","65","5"
"221129","52.49893","13.42675","Wiener Str. 1 - 6","Kreuzberg","10999","","","","Kita Elternverein für Bildung und Erziehung","1","190","2","08:00","17:00","08:00","17:00","08:00","17:00","08:00","17:00","08:00","17:00","30","28","2"
"1555","52.5323","13.33479","Emdener Str. 28","Moabit","10551","","","","Kita Emdener Str.","0","770","1","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","40","32","8"
"2297","52.52929","13.33405","Emdener Str. 11 -13","Moabit","10551","2","1","","Kita Emdener Str. 11/Kigä City","0","37","0","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","209","164","45"
"380229","52.49462","13.38017","Hornstr. 13","Kreuzberg","10963","0","","","Kita EMMAAPFEL","0","917","1","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","27","16","11"
"1981","52.44913","13.62142","Emrichstr. 51","Friedrichshagen","12587","","","","Kita Emrichstr. 51/Kitas SüdOst","0","6","0","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","64","37","27"
"795","52.46748","13.42364","Emser Str. 81 -82","Neukölln","12051","10","","","Kita Emser Str. 81-82/Kitas SüdOst","0","6","0","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","111","83","28"
"591229","52.52207","13.64615","Dahlwitzer Str. 7","Mahlsdorf","12623","","","","Kita Engelchen und Teufelchen","0","918","1","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","25","15","10"
"615329","52.5254611","13.3197288","Kaiserin-Augusta-Allee 101","Moabit","10589","3","3|6","3","Kita Engelsnest","0","919","1","08:00","17:00","08:00","17:00","08:00","17:00","08:00","17:00","08:00","17:00","25","15","10"
"752229","52.55129","13.34834","Kameruner Str. 55","Wedding","13351","2","","3","Kita Engelsnest","0","919","1","08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00","25","15","10"
"148","52.51558","13.44173","Hildegard-Jadamowitz-Str. 1","Friedrichshain","10243","3","2","","Kita Entdeckerland","0","920","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","174","126","48"
"1225","52.61379","13.48992","Sägebockweg 107","Karow","13125","3","1|4","","Kita Entdeckerland","0","920","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","93","69","24"
"2003","52.53354","13.47139","Otto-Marquardt-Str. 2 -4","Fennpfuhl","10369","3","1|2|3|4","","Kita Entdeckerland","0","920","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","181","116","65"
"588329","52.51297","13.58955","Heinrich-Grüber-Str. 12","Kaulsdorf","12621","13|2","0|4","","Kita Entdeckerzwerge","0","903","1","07:00","17:00","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","60","35","25"
"628329","52.43796","13.44765","Fritz-Reuter-Allee 173","Britz","12359","","","","Kita Erdmännchen","0","921","1","0","0","0","0","0","0","0","0","0","0","40","null","null"
"707279","52.43063","13.46942","Hirtsieferzeile 39","Gropiusstadt","12351","","","","Kita Erdmännchen","0","921","1","0","0","0","0","0","0","0","0","0","0","27","null","null"
"773429","52.43427","13.45461","Fritz-Erler-Allee 26 - 27","Gropiusstadt","12357","","","","Kita Erdmännchen 3","0","921","1","0","0","0","0","0","0","0","0","0","0","50","null","null"
"701","52.55117","13.41921","Erich-Weinert-Str. 33","Prenzlauer Berg","10439","4","","","Kita Erich-Weinert-Str. 33/Kigä NordOst","0","0","0","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","48","2","46"
"1951","52.43706","13.72227","Erknerstr. 46","Rahnsdorf","12589","","","","Kita Erknerstr. 46/Kitas SüdOst","0","6","0","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","53","33","20"
"2880","52.50461","13.50771","Kraetkestr. 18","Friedrichsfelde","10315","","","","Kita Erlenhof","0","922","1","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","48","48","0"
"466","52.58484","13.30437","Ernststr. 78 -84","Borsigwalde","13509","2","4","","Kita Ernststraße","0","717","0","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","06:00","16:30","108","76","32"
"531279","52.46607","13.48857","Ernststr. 4 - 8","Baumschulenweg","12437","3","","","Kita Ernststraße 4 - 8","0","689","1","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","40","25","15"
"710279","52.44282","13.56891","Schönerlinder Str. 1","Köpenick","12557","13|17|0","","","Kita Eulenkinder","0","923","1","0","0","0","0","0","0","0","0","0","0","36","null","null"
"1186","52.49106","13.31953","Sigmaringer Str. 16","Wilmersdorf","10713","2","","","Kita Eulenspiegel -  Mittelhof e.V.","0","696","1","07:30","16:30","07:30","16:30","07:30","16:30","07:30","16:30","07:30","16:30","25","20","5"
"347","52.5264","13.50606","Herzbergstr. 79","Lichtenberg","10367","","","","Kita Ev. Diakoniewerk Königin Elisabeth","0","924","4","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","82","57","25"
"1747","52.56768","13.19243","Schönwalder Allee 26 Haus 35a","Hakenfelde","13587","2","","","Kita Ev. Johannesstift","0","673","4","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","160","116","44"
"1842","52.44052","13.2615","Riemeisterstr. 10","Zehlendorf","14169","","","","Kita Ev. Luth. St.Marien-Gem.","0","925","4","08:00","15:00","08:00","15:00","08:00","15:00","08:00","15:00","08:00","15:00","18","16","2"
"909","52.55488","13.37257","Exerzierstr. 32A","Gesundbrunnen","13357","3","1|3|4","","Kita Exerzierstr. 32a/Kigä City","0","37","0","06:30","17:00","06:30","17:00","06:30","17:00","06:30","17:00","06:30","17:00","132","97","35"
"1","52.52252","13.38439","Albrechtstr. 20","Mitte","10117","2","4","1","Kita F.A.I.R.play","0","856","1","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","69","44","25"
"2295","52.53192","13.33983","Bredowstr. 27A","Moabit","10551","","","","Kita Fantasia","0","551","1","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","116","97","19"
"625","52.51211","13.47966","John-Sieg-Str. 1 - 003","Lichtenberg","10365","2","2","","Kita Farbklecks","0","772","4","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","162","102","60"
"784","52.4768","13.32564","Fehlerstr. 2","Friedenau","12161","2","","","Kita Fehlerstraße","0","709","0","0","0","0","0","0","0","0","0","0","0","133","83","50"
"262179","52.44235","13.50199","Sterndamm 109","Johannisthal","12487","2","2","1","Kita Felix and Friends","0","764","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","45","27","18"
"610","52.39281","13.4109","Alt-Lichtenrade 97","Lichtenrade","12309","2","0|5","","Kita Feuerwache","0","23","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","72","44","28"
"1554","52.6124","13.30548","Fichtestr. 5 -9","Hermsdorf","13467","","","","Kita Fichtestraße","0","717","0","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","16:00","79","45","34"
"325","52.45553","13.3321","Filandastr. 27","Steglitz","12169","","","","Kita Filandastr. 27/Kitas Süd-West","0","709","0","0","0","0","0","0","0","0","0","0","0","48","34","14"
"1288","52.45402","13.32635","Mittelstr. 33","Steglitz","12167","31|4","","","Kita Filia Griechisch-deutsche Kindertagesstätte","0","511","4","07:30","16:30","07:30","16:30","07:30","16:30","07:30","16:30","07:30","16:30","44","44","0"
"1326","52.39266","13.40436","Finchleystr. 6","Lichtenrade","12305","2","","","Kita Finchleystraße","0","529","1","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","06:00","16:30","40","20","20"
"507229","52.45129","13.57106","Lindenstr. 35","Köpenick","12555","2","4","","Kita FindeFuchs","0","923","1","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","41","25","16"
"538229","52.50574","13.48032","Hauffstr. 12","Rummelsburg","10317","2","2","","Kita Fine Turbine","0","926","1","07:30","17:00","07:30","17:00","07:30","17:00","07:30","17:00","07:30","17:00","28","16","12"
"2725","52.52008","13.59838","Finkelsteinstr. 6","Kaulsdorf","12619","2","","","Kita Finkelsteinstraße","0","726","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","190","133","57"
"2225","52.56742","13.49638","Wiecker Str. 1 -003","Neu-Hohenschönhausen","13051","2","","","Kita Fiorella","0","533","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","170","120","50"
"782","52.45667","13.27225","Flanaganstr. 45","Dahlem","14195","","","","Kita Flanaganstr. 45/Kitas Süd-West","0","709","0","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","194","137","57"
"2733","52.41521","13.33086","Scheelestr. 45","Lichterfelde","12209","2","","","Kita Fliegeberg","0","696","1","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","115","79","36"
"684279","52.50279","13.37257","Flottwellstr. 44","Kreuzberg","10785","","2","","Kita Flottwellpromenade","0","526","1","08:00","18:00","08:00","18:00","08:00","18:00","08:00","18:00","08:00","18:00","32","17","15"
"268","52.42849","13.48022","Flurweg 77","Rudow","12357","2","","","Kita Flurweg","0","529","1","06:00","21:00","06:00","21:00","06:00","21:00","06:00","21:00","06:00","21:00","190","100","90"
"2906","52.46315","13.43358","Hermannstr. 135A","Neukölln","12051","","2|3","","Kita Focus FAMILIE","0","23","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","100","71","29"
"308179","52.49127","13.40838","Fontanepromenade 10","Kreuzberg","10967","","","","Kita Fontanepromenade","0","372","2","0","0","0","0","0","0","0","0","0","0","22","22","0"
"2083","52.58943","13.36038","Fontanestr. 83","Wilhelmsruh","13158","5","","","Kita Fontanestr. 83/Kigä NordOst","0","0","0","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","114","91","23"
"1262","52.46396","13.31425","Forststr. 40","Steglitz","12163","","","","Kita Forststr. 40/Kitas Süd-West","0","709","0","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","147","101","46"
"2631","52.59631","13.34305","Wilhelmsruher Damm 192","Märkisches Viertel","13439","2","","","Kita Forumhaus","0","770","1","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","32","20","12"
"1863","52.49357","13.35045","Frankenstr. 8","Schöneberg","10781","2","","","Kita Frankenstraße","0","529","1","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","148","91","57"
"2685","52.60109","13.42967","Schönhauser Str. 113","Französisch Buchholz","13127","","","","Kita Französisch Buchholz","1","927","2","07:15","17:00","07:15","17:00","07:15","17:00","07:15","17:00","07:15","17:00","23","23","0"
"8","52.51452","13.388","Französische Str. 16","Mitte","10117","","","","Kita Französische Str. 16a u. 16b","0","661","1","07:00","18:30","07:00","18:30","07:00","18:30","07:00","18:30","07:00","18:30","156","108","48"
"587229","52.56966","13.40094","Schönholzer Str. 2","Pankow","13187","2","","","Kita Freche Fledermäuse Pankow","0","517","1","08:00","16:30","08:00","16:30","08:00","16:30","08:00","16:30","08:00","16:30","18","8","10"
"98","52.5526","13.40944","Paul-Robeson-Str. 12","Prenzlauer Berg","10439","3","2","","Kita Freche Früchtchen","0","768","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","60","32","28"
"782279","52.5539","13.34486","Transvaalstr. 46","Wedding","13351","","","","Kita Freche Früchte","0","928","1","0","0","0","0","0","0","0","0","0","0","19","null","null"
"168","52.51383","13.44198","Fredersdorfer Str. 6","Friedrichshain","10243","2","4|6","","Kita Fredersdorfer Str. 6/Kigä City","0","37","0","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","206","136","70"
"1864","52.46821","13.33673","Fregestr. 21 -22","Friedenau","12161","","","","Kita Fregestr.","0","551","1","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","117","77","40"
"1299","52.46703","13.33602","Fregestr. 53","Steglitz","12161","2|3","2|4|6","9","Kita Fregestraße","0","722","1","07:30","17:00","07:30","16:30","07:30","17:00","07:30","17:00","07:30","17:00","40","40","0"
"2342","52.55877","13.39158","Freienwalder Str. 19C","Gesundbrunnen","13359","2|3","0|1|3|4|6","","Kita Freienwalder Str. 19c/Kigä City","0","37","0","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","104","74","30"
"1865","52.48289","13.33912","Freiherr-vom-Stein-Str. 13","Schöneberg","10825","2","2","","Kita Freiherr-vom-Stein-Straße","0","722","1","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","90","69","21"
"1212","52.52767","13.14942","Richard-Münch-Str. 1","Staaken","13591","13|17","2","","Kita Freinet-Haus Entdeckerland","0","717","0","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","145","103","42"
"2897","52.5169212","13.3009415","Kaiser-Friedrich-Str. 100","Charlottenburg","10627","0","3","","Kita Fridolin Kirschkern","0","129","1","07:00","16:30","07:00","16:30","07:00","16:30","07:00","16:30","07:00","16:30","30","14","16"
"100056","52.5325","13.41044","Christinenstr. 21","Prenzlauer Berg","10119","2","","","Kita Frieda Kirschkern/Kirschkern e.V.","0","129","1","08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00","25","16","9"
"1866","52.47202","13.32922","Friedrich-Wilhelm-Platz 12","Friedenau","12161","","","","Kita Fri-Willi/Kitas Süd-West","0","709","0","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","100","71","29"
