id;address;district;plz;educational;topics;languages;name;type;parent;parenttype;mo_o;mo_c;tu_o;tu_c;we_o;we_c;th_o;th_c;fr_o;fr_c;all;over;under
1608;Fichtestr. 19A;Kreuzberg;10967;0|2;;;Kita Kinder Werk Stadt;1;969;2;0;0;0;0;0;0;0;0;0;0;16;12;4
709229;Marienfelder Allee 203A;Marienfelde;12279;;;;Kita Kinder Wunderland;0;970;1;0;0;0;0;0;0;0;0;0;0;70;null;null
467179;Germersheimer Weg 27 - 29;Falkenhagener Feld;13583;3;1|3|4|6|7;;Kita Kinderarche Berlin;0;27;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;38;33;5
600229;Maybachufer 11;Neukölln;12047;;;;Kita Kinderbunt Maybachufer;0;971;1;0;0;0;0;0;0;0;0;0;0;20;null;null
390179;Berliner Str. 7;Französisch Buchholz;13127;2;2;;Kita Kindererde Berliner Straße;0;972;1;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;76;51;25
260129;Damerowstr. 64;Pankow;13189;2;;;Kita Kindererde Damerowstraße;0;972;1;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;40;26;14
476;Basdorfer Str. 2 -4;Marzahn;12679;;;;Kita Kinderhaus Katz und Maus/Kigä NordOst;0;0;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;191;134;57
2581;Eichendorffstr. 17;Mitte;10115;;;;Kita Kinderinsel;0;973;1;0;0;0;0;0;0;0;0;0;0;25;25;0
469129;Wurzener Str. 2;Hellersdorf;12627;4;;;Kita KINDERINSEL;0;974;1;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;50;21;29
780229;Wexstr. 22;Wilmersdorf;12159;3;;;Kita Kinderkiez;0;975;1;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;16;8;8
743229;Giesestr. 80;Mahlsdorf;12623;2;4|6;;Kita Kinderlachen;0;688;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;50;34;16
165;Simplonstr. 18;Friedrichshain;10245;3;1|4;;Kita Kinderland;0;920;1;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;204;120;84
276;Friedrich-Wilhelm-Str. 76;Reinickendorf;13409;2|3;0|1|2|3|4;0|1|6|8|2|5|3;Kita Kinderland;0;976;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;145;99;46
100018;Dorfstr. 19A;Kaulsdorf;12621;2;1|3|4|6;1;Kita Kinderparadies;0;977;1;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;32;22;10
522279;Schierker Str. 57;Neukölln;12051;;;;Kita Kinderparadies Körnerpark;0;978;1;0;0;0;0;0;0;0;0;0;0;100;65;35
100015;Karl-Marx-Str. 146;Neukölln;12057;;;;Kita Kinderparadies Neukölln;0;978;1;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;52;52;0
461179;Böhmische Str. 27;Neukölln;12055;;;;Kita Kinderparadies Rixdorf;0;978;1;0;0;0;0;0;0;0;0;0;0;25;25;0
183129;Wilhelmstr. 25 -30;Wilhelmstadt;13595;2;;;Kita Kinderparadies Spandau;0;978;1;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;106;106;0
2973;Ackerstr. 104;Gesundbrunnen;13355;9|6|7|4|2;;;Kita Kinderparadies Wedding;0;978;1;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;84;84;0
2220;Warnemünder Str. 22;Neu-Hohenschönhausen;13059;2;;;Kita Kinderparadies Wirbelwind;0;706;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;186;134;52
619229;Stollberger Str. 61;Hellersdorf;12627;;;;Kita KINDERPLANET;0;974;1;0;0;0;0;0;0;0;0;0;0;54;null;null
165129;Göhrener Str. 3;Prenzlauer Berg;10437;12;;;Kita Kinderschlummerland;0;559;1;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;23;17;6
554279;Hämmerlingstr. 101;Köpenick;12555;0|12|3;;;Kita Kinderstube;0;979;1;0;0;0;0;0;0;0;0;0;0;18;null;null
739229;Amanlisweg 8;Marzahn;12685;;;;Kita Kinderstube;0;974;1;0;0;0;0;0;0;0;0;0;0;54;null;null
2979;Klopstockstr. 1;Hansaviertel;10557;16;;;Kita Kinderstube in Berlin;0;980;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;35;21;14
1999;Karl-Vesper-Str. 11;Fennpfuhl;10369;;;;Kita Kinderträume;0;661;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;65;49;16
1035;Földerichstr. 67;Wilhelmstadt;13595;2;;;Kita Kindertreff;0;981;1;07:00;16:00;07:00;16:00;07:00;16:00;07:00;16:00;07:00;16:00;30;15;15
640229;Brunsbütteler Damm 77;Spandau;13591;2;;;Kita Kindervilla Spandau;0;981;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;46;28;18
628229;Goethestr. 61;Wilhelmsruh;13158;;;;Kita Kinderwald;0;9;3;0;0;0;0;0;0;0;0;0;0;100;null;null
2;An der Kolonnade 3 -5;Mitte;10117;;;;Kita Kinderwelt;0;747;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;126;83;43
319129;Ahlbecker Str. 11A;Prenzlauer Berg;10437;2;1|4|6;;Kita Kinderwirtschaft;0;912;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;23;11;12
2059;Gounodstr. 78;Weißensee;13088;2;;;Kita Kinderzeit;0;23;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;100;69;31
152;Kinzigstr. 32;Friedrichshain;10247;3;2|4;;Kita Kinzigstr. 32/34/Kigä City;0;37;0;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:00;140;103;37
1132;Wilhelmsruher Damm 159A;Märkisches Viertel;13439;;;;Kita Kirchenmäuse;0;982;4;08:00;13:00;08:00;13:00;08:00;13:00;08:00;13:00;08:00;13:00;80;80;0
100057;Bruno-Möhring-Str. 7 -9;Marienfelde;12277;2;;;Kita Kleckerbande;0;983;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;137;89;48
796229;Dörpfeldstr. 27 - 29;Adlershof;12489;3;;;Kita Kleefalter;0;984;1;0;0;0;0;0;0;0;0;0;0;40;null;null
702229;Landsberger Allee 217F;Alt-Hohenschönhausen;12685;;;;Kita Kleene Dickköppe und;0;918;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;44;26;18
353;Kleine Auguststr. 11 -10;Mitte;10119;;1;;Kita Kleine Auguststr. 10/11Kigä City;0;37;0;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;210;130;80
251129;Hobrechtsfelder Chaussee 150A;Buch;13125;2;;1;Kita Kleine Glückspilze;0;764;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;50;30;20
328129;Müggelheimer Str. 45;Köpenick;12555;;;;Kita Kleine Helden Köpenick;0;979;1;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;24;14;10
590229;Borussiastr. 7;Tempelhof;12103;12;0|1|2|4|6|7|5;;Kita Kleine Insel Tempelhof;0;665;4;07:30;17:00;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:00;21;21;0
732279;Wriezener Str. 39;Gesundbrunnen;13359;;;;Kita Kleine Kapitäne;0;985;1;0;0;0;0;0;0;0;0;0;0;25;null;null
100031;Jablonskistr. 24;Prenzlauer Berg;10405;0;0;;Kita Kleine Kobolde;0;986;1;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;22;22;0
431179;Eisenzahnstr. 62;Wilmersdorf;10709;16;;;Kita Kleine Küken;0;987;1;0;0;0;0;0;0;0;0;0;0;23;23;0
738229;Brandenburgische Str. 84 /85;Wilmersdorf;10713;;;;Kita Kleine Küken II;0;987;1;0;0;0;0;0;0;0;0;0;0;25;null;null
2718;Florastr. 68;Pankow;13187;10;;;Kita Kleine Leute ganz groß;0;986;1;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;20;20;0
222129;Dietzgenstr. 71;Niederschönhausen;13158;2;1|2|4;;Kita Kleine Mimmi;0;988;1;0;0;0;0;0;0;0;0;0;0;24;14;10
438179;Mohriner Allee 96;Britz;12349;4|1;;;Kita Kleine Monster AG;1;989;1;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;07:00;16:30;33;19;14
2876;Hauptstr. 62;Blankenfelde;13159;2;1|4|6;;Kita Kleine Strolche;0;990;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;40;22;18
2711;Bötzowstr. 6;Prenzlauer Berg;10407;;;;Kita Kleine Tüftler;0;604;1;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;20;14;6
601229;Marksburgstr. 38 -40;Karlshorst;10318;;;;Kita Kleine Wichtel;0;983;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;134;63;71
2585;Dahmestr. 4;Bohnsdorf;12526;4;6;;Kita Kleiner Fratz;0;689;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;31;19;12
2762;Glasower Str. 18;Neukölln;12051;3;3;;Kita Kleiner Fratz;0;689;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;156;106;50
2983;Triftstr. 31;Französisch Buchholz;13127;;;;Kita Kleiner Fratz;0;689;1;0;0;0;0;0;0;0;0;0;0;null;null;0
278179;Semmelweisstr. 10;Altglienicke;12524;3;;;Kita Kleiner Fratz;0;689;1;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;45;30;15
575229;Langhansstr. 142;Weißensee;13086;;;;Kita Kleiner Fratz;0;689;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;25;18;7
643229;Prinz-Eugen-Str. 8;Wedding;13347;13;;;Kita Kleiner Fratz;0;689;1;0;0;0;0;0;0;0;0;0;0;35;25;10
710229;Adolfstr. 21;Wedding;13347;;;;Kita Kleiner Fratz;0;689;1;0;0;0;0;0;0;0;0;0;0;19;null;null
2684;Achillesstr. 75;Karow;13125;2;2;;Kita Kleiner Stern;0;771;1;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;19;10;9
466179;Ledebourstr. 1;Mahlsdorf;12623;4|2;6;;Kita Kletterfrösche;0;688;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;22;12;10
2090;Klothildestr. 21;Niederschönhausen;13156;;;;Kita Klothildestr. 21/Kigä NordOst;0;0;0;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;75;49;26
709;Brunsbütteler Damm 409;Staaken;13591;;;;Kita Kneipp-Verein;0;991;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;110;60;50
1961;Ottomar-Geschke-Str. 13 -15;Köpenick;12555;13|2;1|2|4;;Kita Knirpsenbude;0;15;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;192;97;95
480;Raoul-Wallenberg-Str. 58 - 60;Marzahn;12679;2;1|4;;Kita Knirpsenhaus;0;911;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;180;160;20
2066;Roelckestr. 60;Weißensee;13088;13|2;2;;Kita Knirpsenland;0;716;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;73;43;30
720229;Buchholzer Str. 87;Niederschönhausen;13156;;;;Kita Knirpsentreff;0;992;1;0;0;0;0;0;0;0;0;0;0;39;15;24
677229;Kongostr. 46;Wedding;13351;2;;;Kita Knirpsmaus;0;993;1;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;41;29;12
2811;Knollstr. 73;Rudow;12355;2;;;Kita Knollstr. 73/Kitas SüdOst;0;6;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;75;58;17
917;Naumannstr. 7;Schöneberg;10829;2;;3;Kita Knospen;1;994;2;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;32;28;4
2985;Jostweg 5;Frohnau;13465;;;;Kita Knusperhaus vom Rosenanger;1;995;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;23;17;6
375;Kochstr. 8;Kreuzberg;10969;2|3;1|4|6;;Kita Kochstr. 8/Kigä City;0;37;0;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;16:00;185;157;28
634329;Emser Str. 77;Neukölln;12051;2;3;1;Kita Kolibri;1;996;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;25;16;9
758229;Jagowstr. 18;Moabit;10555;;;;Kita Kolibri;0;997;1;0;0;0;0;0;0;0;0;0;0;null;null;null
598;Kollwitzstr. 60;Prenzlauer Berg;10435;2;;;Kita Kolleknirpse/Kigä NordOst;0;0;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;61;39;22
100022;Kolmarer Str. 6;Prenzlauer Berg;10405;12;;;Kita Kolmarer Straße 6;1;559;1;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;26;13;13
2405;Paul-Lincke-Ufer 12;Kreuzberg;10999;7;3;3;Kita Komsu;0;998;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;97;66;31
2566;Paul-Lincke-Ufer 13;Kreuzberg;10999;7;3;3;Kita Komsu;0;998;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;25;25;0
1850;Königstr. 43A;Zehlendorf;14163;0;;;Kita Königskinder;0;696;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;42;36;6
385;Dresdener Str. 14;Kreuzberg;10999;;;;Kita KOTTI;0;999;1;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;38;29;9
938;Adalbertstr. 88;Kreuzberg;10999;2;;;Kita KOTTI;0;999;1;0;0;0;0;0;0;0;0;0;0;24;24;0
1012;Alte Jakobstr. 172;Kreuzberg;10969;0;;;Kita KOTTI;0;999;1;0;0;0;0;0;0;0;0;0;0;25;22;3
1516;Adalbertstr. 87;Kreuzberg;10999;2;;;Kita KOTTI Adalbertstraße 87;0;999;1;0;0;0;0;0;0;0;0;0;0;26;14;12
2204;Crivitzer Str. 16;Neu-Hohenschönhausen;13059;3;;;Kita Kreativhaus Sonnenblume;0;911;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;200;145;55
365129;Sella-Hasse-Str. 19 /21;Marzahn;12687;2;2|5;;Kita Kreuz und Quer;0;1000;1;06:30;17:45;06:30;17:45;06:30;17:45;06:30;17:45;06:30;17:45;85;50;35
2878;Kreuzgraben 13;Niederschönhausen;13156;27;;;Kita Kreuzgraben;0;661;1;06:30;18:00;06:30;18:00;06:30;18:00;06:30;18:00;06:30;18:00;94;64;30
113129;Dänenstr. 4;Prenzlauer Berg;10439;;;;Kita kribbel krabbel;0;1001;1;0;0;0;0;0;0;0;0;0;0;22;22;0
2532;Breite Str. 7;Pankow;13187;;;;Kita Krikelkrakel;0;1002;1;0;0;0;0;0;0;0;0;0;0;25;null;null
90;Lychener Str. 55;Prenzlauer Berg;10437;13|2;0|2;;Kita Kritzelknirpse;0;15;1;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;136;87;49
589;Mellenseestr. 65;Friedrichsfelde;10319;3;1|2|4;;Kita Krokofant;0;920;1;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;153;122;31
2899;Dürerstr. 20;Lichterfelde;12203;;;;Kita Krümel-Club;0;1003;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;35;35;0
388129;An der Dorfkirche 5;Marienfelde;12277;;;;Kita Krümel-Club;0;1004;1;0;0;0;0;0;0;0;0;0;0;38;38;0
471;Senftenberger Ring 46A;Märkisches Viertel;13439;;2;;Kita Krümelkiste;0;726;1;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;16:00;130;91;39
720;Pfannschmidtstr. 2;Karow;13125;13|2;2;;Kita Krümelkiste;0;716;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;106;56;50
2900;Käthe-Niederkirchner-Str. 26;Prenzlauer Berg;10407;;;;Kita Krümelkörbchen;1;400;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;17;17;0
1230;Tiburtiusstr. 14;Altglienicke;12524;13|2;1|2;;Kita Krümelnest;0;15;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;140;104;36
537329;Staakener Str. 16;Spandau;13583;;;;Kita Kükenbande;0;1005;1;0;0;0;0;0;0;0;0;0;0;25;15;10
748279;Königin-Elisabeth-Str. 57;Westend;14059;;;;Kita Kükenbande 3;0;1005;1;0;0;0;0;0;0;0;0;0;0;18;null;null
990;Künheimer Weg 7 -009;Buckow;12349;2;;;Kita Künheimer Weg;0;726;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;142;99;43
1497;Romanshorner Weg 85;Reinickendorf;13407;;;;Kita Kunterbunt;0;551;1;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:00;116;80;36
2150;Liebensteiner Str. 20 -22;Marzahn;12687;2;1|2;;Kita Kunterbunt;0;11;3;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;195;195;0
2344;Gottschedstr. 27;Gesundbrunnen;13357;14;;;Kita Kunterbunt;0;21;1;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;87;66;21
348179;Jonasstr. 31;Neukölln;12053;2;0|3|4;;Kita Kunti Bunti;0;1006;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;39;19;20
1135;Matthieustr. 12;Französisch Buchholz;13127;;;;Kita La Cigale/Kigä NordOst;0;0;0;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;86;60;26
1453;Eichhorster Weg 23;Märkisches Viertel;13435;;;;Kita La Vita;0;1007;4;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;130;130;0
1652;Länderallee 7 -5;Westend;14052;;2|4|5;;Kita Länderallee;0;717;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;17:00;80;55;25
1982;Landjägerstr. 7 /9;Köpenick;12555;2;;;Kita Landjägerstr. 7/9/Kitas SüdOst;0;6;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;185;123;62
639;Landrestr. 9;Kaulsdorf;12621;;;;Kita Landrestr. 9/Kigä NordOst;0;0;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;30;25;5
398129;Landsberger Allee 228;Fennpfuhl;12685;;;;Kita Landsberger Allee;0;44;2;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;60;60;0
751279;Goethestr. 33;Weißensee;13086;;0|2|3|4;;Kita Langohr;0;558;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;22;14;8
392129;Lasiuszeile 6;Spandau;13585;;2;;Kita Lasiuszeile;0;759;1;0;0;0;0;0;0;0;0;0;0;87;54;33
1744;Heerstr. 367;Wilhelmstadt;14055;2;;;Kita Laurentius/Ev. Weinbergkirchengemeinde;0;58;4;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;110;110;0
1897;Lauterstr. 30;Friedenau;12159;2;2;7;Kita Lauterstr. 30;0;722;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;20;15;5
929;Lauterstr. 40;Friedenau;12159;2;2;;Kita Lauterstr. 40;0;722;1;07:30;16:00;07:30;16:00;07:30;16:00;07:30;16:00;07:30;16:00;15;12;3
732329;Bernauer Str. 115 - 118;Gesundbrunnen;13355;13|2|3;2|6|7;;Kita Lazarus Haus Berlin;0;1008;1;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;64;42;22
423229;Ehrenfelsstr. 9 /10;Karlshorst;10318;;;;Kita Lebensnah;0;926;1;0;0;0;0;0;0;0;0;0;0;30;30;0
1182;Lehrter Str. 40;Moabit;10557;2;4;;Kita Lehrter Straße 40;0;37;0;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;70;50;20
660229;Eintrachtstr. 1;Pankow;13187;;;;Kita Leni Kirschkern;0;129;1;0;0;0;0;0;0;0;0;0;0;null;null;null
646229;Dietzgenstr. 43;Niederschönhausen;13158;;;;Kita Leo Lausemaus;0;1009;1;0;0;0;0;0;0;0;0;0;0;25;null;null
137129;Kleine Markusstr. 9;Friedrichshain;10243;2;0|1|2|4|6;;Kita Leonardo;0;931;3;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;105;80;25
1385;Lichtenrader Str. 6;Neukölln;12049;;;;Kita Lernen & Lachen;0;23;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;130;90;40
893;Letteallee 82;Reinickendorf;13409;2;2;;Kita Letteallee;0;717;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;195;150;45
2748;Lettestr. 8;Prenzlauer Berg;10437;12;2;;Kita Lettestraße 8;1;559;1;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;30;17;13
401129;Am Berl 8 /10;Neu-Hohenschönhausen;13051;;;;Kita Leuchtturm;0;706;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;125;77;48
600;Leuschnerdamm 33;Kreuzberg;10999;3;0|4;;Kita Leuschnerdamm 33-39/Kigä City;0;37;0;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;16:00;111;73;38
628;Ribbecker Str. 22;Friedrichsfelde;10315;;;;Kita Lichtenzwerge;0;661;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;281;181;100
2584;Scheelestr. 145;Lichterfelde;12209;12|2;0|2|4;;Kita Lichterfelder Strolche;0;1010;1;06:30;18:30;06:30;18:30;06:30;18:30;06:30;18:30;06:30;18:30;63;42;21
894;Liebenwalder Str. 45;Wedding;13347;4;1|4|7;;Kita Liebenwalder Str. 45/Kigä City;0;37;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;133;104;29
1641;Kuno-Fischer-Str. 4 -5;Charlottenburg;14057;;1|4|6;;Kita Lietzenburg;0;717;0;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;16:30;143;101;42
2501;Schütte-Lanz-Str. 43;Lichterfelde;12209;2;;;Kita Lilienthal;0;696;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;74;50;24
515279;Machonstr. 54;Mariendorf;12105;;;;Kita Lillebror;0;1011;1;0;0;0;0;0;0;0;0;0;0;55;null;null
2063;Lindenallee 48;Weißensee;13088;4;;;Kita Lindenallee 48/Kigä NordOst;0;0;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;70;52;18
2092;Lindenberger Weg 26;Buch;13125;2;;;Kita Lindenberger Weg 26/Kigä NordOst;0;0;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;163;105;58
405;Reglinstr. 29;Schöneberg;12105;2;2;;Kita Lindenhof;0;722;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;28;23;5
1289;Ostpreußendamm 64;Lichterfelde;12207;2;;;Kita Lindenhof/Ev. Kirchengem. Petrus-Giesensdorf;0;1012;4;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;70;70;0
2797;Solmsstr. 1;Kreuzberg;10961;2;2|3;;Kita Lingulino;0;931;3;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;120;80;40
497229;Lipschitzallee 72;Gropiusstadt;12353;;;;Kita Lipschitzallee;0;1013;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;58;43;15
431229;Trelleborger Str. 5;Pankow;13189;2;6;1;Kita Little Munchkins;0;1014;1;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;24;16;8
364279;Naumannstr. 6;Schöneberg;10829;2;0|3|4;;Kita Little Wombat;0;544;1;08:00;16:30;08:00;16:30;08:00;16:30;08:00;16:30;08:00;16:30;20;18;2
1768;Livländische Str. 21;Wilmersdorf;10715;;;;Kita Livländische Straße;0;717;0;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;16:45;144;104;40
2401;Lobeckstr. 11;Kreuzberg;10969;3;3;;Kita Lobeckstr. 11/Kigä City;0;37;0;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;115;68;47
430129;Goerzallee 190;Lichterfelde;14167;13;0|4;;Kita Loftschloss;0;1015;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;36;26;10
2705;Paulsborner Str. 20;Halensee;14193;22|2;0|3|4;6;Kita L'oiseau bleu;0;1016;1;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;16:00;16;0;16
149179;Nestorstr. 20;Halensee;10711;2;0|3|4;6;Kita L'oiseau bleu;0;1016;1;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;16:00;16;16;0
233129;Tschaikowskistr. 13;Niederschönhausen;13156;13;0|4|6;;Kita Lotusblüte;1;1017;1;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;24;24;0
369;Knaackstr. 53  I/II;Prenzlauer Berg;10435;2;;;Kita Löwenzahn und Flohkiste;0;725;1;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;240;170;70
2402;Lübbener Str. 6;Kreuzberg;10997;2;3;;Kita Lübbener Str. 6/Kigä City;0;37;0;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;07:30;16:30;48;24;24
2526;Von-Luck-Str. 24;Nikolassee;14129;6;;1;Kita Lucky Kids;0;958;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;58;46;12
427129;Wiltbergstr. 50 /Haus 23;Buch;13125;0;;;Kita Ludwig Hoffmann Quartier;0;592;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;111;111;0
596279;Lindauer Allee 4;Reinickendorf;13407;;;;Kita Luftballon;0;1018;1;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;35;25;10
779229;Blankestr. 5;Reinickendorf;13403;;;;Kita Luftballon;0;1018;1;0;0;0;0;0;0;0;0;0;0;25;null;null
906;Lüneburger Str. 14;Moabit;10557;2;;;Kita Lüneburger Straße;0;529;1;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;90;65;25
